event_id,anon_or_cust_id,event_type,event_timestamp
EVT001210,CUST00264,page_view,2026-03-30 11:31:17.447775
EVT001211,anon_c67b3590,add_to_cart,2026-07-28 23:55:57.185580
EVT001212,CUST00215,product_view,2026-05-15 20:09:20.173383
EVT001213,CUST00200,add_to_cart,2026-02-27 22:38:58.979532
EVT001214,CUST00292,page_view,2026-03-31 12:38:41.822342
EVT001215,anon_7d3942f5,add_to_cart,2026-03-29 20:34:34.116787
EVT001216,anon_99a5ab32,product_view,2026-05-14 18:55:10.209881
EVT001217,anon_7b199ad3,add_to_cart,2026-06-05 08:52:22.969053
EVT001218,CUST00168,checkout_start,2026-04-08 18:29:06.747908
EVT001219,CUST00049,page_view,2026-06-15 08:26:42.964394
EVT001220,CUST00012,checkout_start,2026-08-03 16:54:02.030192
EVT001221,anon_695b94cc,add_to_cart,2026-05-08 13:59:42.693469
EVT001222,CUST00122,checkout_start,2026-07-02 00:07:21.252320
EVT001223,anon_76f06ffb,checkout_start,2026-07-08 23:45:45.285584
EVT001224,CUST00121,page_view,2026-03-01 18:11:50.378451
EVT001225,anon_4b4b489e,product_view,2026-05-30 18:02:36.088848
EVT001226,anon_481d9c67,product_view,2026-08-03 04:24:38.645599
EVT001227,CUST00043,page_view,2026-08-17 03:15:10.950100
EVT001228,anon_07613855,product_view,2026-02-27 11:16:43.462622
EVT001229,CUST00033,add_to_cart,2026-04-11 22:13:57.907028
EVT001230,CUST00226,page_view,2026-07-02 09:31:59.393477
EVT001231,CUST00221,page_view,2026-03-21 02:23:45.986079
EVT001232,CUST00028,page_view,2026-05-03 23:59:57.399302
EVT001233,CUST00195,product_view,2026-03-03 13:53:49.645427
EVT001234,CUST00210,add_to_cart,2026-03-23 11:13:58.740594
EVT001235,anon_53a44004,page_view,2026-05-26 13:00:51.503674
EVT001236,CUST00237,product_view,2026-07-13 20:05:13.411267
EVT001237,anon_2d0c8b99,page_view,2026-07-19 19:30:38.800617
EVT001238,CUST00013,product_view,2026-03-16 21:51:12.037535
EVT001239,CUST00098,page_view,2026-07-22 04:19:22.183630
EVT001240,CUST00034,add_to_cart,2026-08-09 03:56:12.967137
EVT001241,anon_d6e0b4c9,add_to_cart,2026-07-20 13:11:22.703588
EVT001242,anon_d26435dd,checkout_start,2026-05-29 11:30:15.101607
EVT001243,CUST00246,product_view,2026-03-12 03:55:40.174542
EVT001244,CUST00070,page_view,2026-08-06 18:33:23.560805
EVT001245,CUST00159,product_view,2026-07-10 10:36:39.648169
EVT001246,CUST00183,checkout_start,2026-04-04 21:23:10.528720
EVT001247,CUST00277,add_to_cart,2026-03-29 04:53:30.448136
EVT001248,CUST00158,checkout_start,2026-05-24 15:07:14.553719
EVT001249,CUST00004,add_to_cart,2026-04-01 23:40:56.472772
EVT001250,CUST00259,page_view,2026-02-26 17:49:17.682916
EVT001251,CUST00100,add_to_cart,2026-03-28 08:36:32.921242
EVT001252,anon_47e8babe,add_to_cart,2026-08-11 13:43:10.247097
EVT001253,anon_caa4863e,checkout_start,2026-05-03 18:43:00.646926
EVT001254,CUST00243,product_view,2026-02-25 14:22:34.978037
EVT001255,CUST00169,checkout_start,2026-07-29 07:57:31.687399
EVT001256,anon_b344dece,product_view,2026-08-07 21:40:32.404526
EVT001257,CUST00053,product_view,2026-08-15 00:17:46.219717
EVT001258,anon_9bd563b1,page_view,2026-04-04 16:16:06.002625
EVT001259,CUST00001,add_to_cart,2026-07-05 07:31:53.066215
EVT001260,anon_2ae24659,product_view,2026-02-19 03:39:26.503352
EVT001261,anon_21fb5b0b,add_to_cart,2026-03-02 17:01:16.057187
EVT001262,CUST00169,product_view,2026-03-21 09:00:04.394103
EVT001263,CUST00094,page_view,2026-07-14 17:01:48.736100
EVT001264,CUST00037,checkout_start,2026-02-19 23:08:35.121917
EVT001265,CUST00058,add_to_cart,2026-04-19 15:23:18.106528
EVT001266,CUST00099,checkout_start,2026-06-30 14:29:31.377670
EVT001267,CUST00015,add_to_cart,2026-02-17 13:39:11.345548
EVT001268,CUST00089,add_to_cart,2026-02-28 18:58:57.735486
EVT001269,anon_a7cbe210,add_to_cart,2026-06-18 18:48:26.931206
EVT001270,CUST00283,add_to_cart,2026-05-21 09:18:50.984217
EVT001271,CUST00011,add_to_cart,2026-07-19 18:46:40.406577
EVT001272,anon_eb72aa2d,page_view,2026-04-19 19:35:44.724953
EVT001273,CUST00070,product_view,2026-04-13 04:41:48.206598
EVT001274,anon_bb6550cf,page_view,2026-07-27 16:25:13.810070
EVT001275,CUST00107,checkout_start,2026-06-12 21:17:40.845846
EVT001276,CUST00189,checkout_start,2026-02-25 12:09:10.627179
EVT001277,anon_666e1110,product_view,2026-04-20 09:11:02.999004
EVT001278,anon_0d921ee5,page_view,2026-05-06 19:07:38.949221
EVT001279,CUST00066,add_to_cart,2026-06-21 05:30:41.337749
EVT001280,CUST00193,checkout_start,2026-06-17 15:38:52.837668
EVT001281,CUST00219,add_to_cart,2026-07-06 05:05:29.987234
EVT001282,anon_0ab10301,add_to_cart,2026-07-30 07:30:20.885347
EVT001283,anon_cd3a6e04,checkout_start,2026-06-17 17:34:50.387688
EVT001284,anon_25f6c64f,checkout_start,2026-06-23 19:14:37.223476
EVT001285,CUST00143,add_to_cart,2026-08-11 03:31:59.339371
EVT001286,anon_336d0986,product_view,2026-04-05 13:54:22.146997
EVT001287,CUST00041,product_view,2026-08-04 23:25:18.999124
EVT001288,anon_2f0f85b6,page_view,2026-04-05 05:58:53.617201
EVT001289,CUST00198,checkout_start,2026-08-09 12:52:25.975766
EVT001290,CUST00237,add_to_cart,2026-05-15 11:36:20.360913
EVT001291,CUST00191,product_view,2026-06-20 05:09:18.851850
EVT001292,anon_2f015739,product_view,2026-06-09 01:21:39.169206
EVT001293,CUST00297,product_view,2026-05-03 13:11:24.652779
EVT001294,anon_43b46b60,page_view,2026-03-05 05:47:03.515357
EVT001295,CUST00103,product_view,2026-04-22 14:27:21.081954
EVT001296,anon_649e5324,product_view,2026-04-06 09:36:42.756659
EVT001297,CUST00217,product_view,2026-04-13 15:31:48.649711
EVT001298,CUST00191,checkout_start,2026-06-09 12:17:16.923950
EVT001299,CUST00068,page_view,2026-08-03 16:17:29.744974
EVT001300,CUST00265,checkout_start,2026-06-07 05:22:48.818183
EVT001301,CUST00021,product_view,2026-03-05 08:39:40.241046
EVT001302,CUST00172,product_view,2026-03-12 14:36:08.244401
EVT001303,CUST00221,product_view,2026-04-28 01:34:25.798888
EVT001304,CUST00254,checkout_start,2026-02-18 04:00:45.590745
EVT001305,CUST00012,add_to_cart,2026-02-19 21:50:47.897217
EVT001306,CUST00135,page_view,2026-07-24 14:45:11.664424
EVT001307,CUST00042,checkout_start,2026-07-14 09:53:55.092475
EVT001308,anon_21c87a43,page_view,2026-07-11 21:34:10.490924
EVT001309,anon_929ab8cb,add_to_cart,2026-06-22 00:22:52.604384
EVT001310,CUST00036,checkout_start,2026-08-05 05:46:46.780890
EVT001311,CUST00102,checkout_start,2026-08-15 03:27:30.746932
EVT001312,CUST00168,checkout_start,2026-06-30 21:18:04.498616
EVT001313,CUST00140,add_to_cart,2026-08-02 19:52:27.757593
EVT001314,anon_3ad598e7,add_to_cart,2026-07-03 15:07:21.884730
EVT001315,anon_d5f81d9d,checkout_start,2026-08-04 13:49:42.102565
EVT001316,CUST00153,checkout_start,2026-08-09 15:51:09.665440
EVT001317,anon_45019e51,product_view,2026-05-06 14:18:07.097923
EVT001318,anon_55d10ad0,page_view,2026-04-10 08:05:57.262788
EVT001319,CUST00262,add_to_cart,2026-05-26 15:30:28.981386
EVT001320,anon_b06d4fd3,add_to_cart,2026-02-18 22:55:47.887969
EVT001321,CUST00107,product_view,2026-06-01 06:18:35.117289
EVT001322,CUST00282,product_view,2026-03-31 11:23:26.567354
EVT001323,anon_dd1c8061,product_view,2026-06-06 05:47:44.475100
EVT001324,CUST00043,checkout_start,2026-07-21 03:02:50.535070
EVT001325,anon_62648cec,product_view,2026-03-14 23:11:17.054348
EVT001326,anon_7982e4c6,product_view,2026-04-05 17:32:26.444648
EVT001327,CUST00230,page_view,2026-04-09 17:57:31.735843
EVT001328,CUST00295,add_to_cart,2026-05-27 15:36:53.003434
EVT001329,CUST00004,product_view,2026-02-17 13:38:38.061516
EVT001330,anon_2ca96bc4,checkout_start,2026-03-06 12:05:54.117124
EVT001331,CUST00214,product_view,2026-06-13 21:41:54.206731
EVT001332,anon_8ad16567,product_view,2026-03-28 02:13:25.481543
EVT001333,anon_e435069c,checkout_start,2026-05-08 01:57:28.568907
EVT001334,CUST00011,page_view,2026-02-21 15:32:54.651662
EVT001335,anon_0b8be855,add_to_cart,2026-05-14 01:03:27.321356
EVT001336,anon_793fd001,checkout_start,2026-07-06 12:36:07.301165
EVT001337,CUST00293,product_view,2026-05-25 06:05:39.534004
EVT001338,anon_1a3a3a75,add_to_cart,2026-06-15 13:08:31.348938
EVT001339,anon_416d0366,page_view,2026-08-05 17:17:09.028870
EVT001340,CUST00096,product_view,2026-07-10 08:02:12.564013
EVT001341,CUST00291,product_view,2026-07-24 10:16:57.599962
EVT001342,anon_dc08b76c,checkout_start,2026-07-28 08:59:04.781757
EVT001343,CUST00053,add_to_cart,2026-07-07 15:17:51.357971
EVT001344,CUST00250,page_view,2026-05-21 11:32:30.252960
EVT001345,CUST00035,product_view,2026-06-21 04:41:36.471641
EVT001346,CUST00119,checkout_start,2026-04-08 10:05:34.727378
EVT001347,anon_f31215b5,page_view,2026-04-05 23:31:55.659213
EVT001348,CUST00188,page_view,2026-03-12 15:17:28.160192
EVT001349,CUST00210,product_view,2026-07-03 20:11:19.133824
EVT001350,CUST00056,add_to_cart,2026-05-25 01:24:38.524593
EVT001351,CUST00244,page_view,2026-05-11 20:42:17.500679
EVT001352,CUST00105,add_to_cart,2026-03-17 16:53:48.189695
EVT001353,anon_0fa27003,checkout_start,2026-05-30 07:32:24.750154
EVT001354,CUST00243,add_to_cart,2026-06-04 18:04:11.988200
EVT001355,anon_111e9d59,checkout_start,2026-06-19 09:56:12.682524
EVT001356,CUST00257,product_view,2026-05-06 09:45:02.433954
EVT001357,CUST00003,add_to_cart,2026-06-20 06:55:34.676558
EVT001358,CUST00204,add_to_cart,2026-06-15 08:34:09.057916
EVT001359,CUST00291,product_view,2026-07-07 23:50:43.260826
EVT001360,CUST00294,page_view,2026-05-15 07:42:50.185856
EVT001361,anon_bb1a9f78,checkout_start,2026-06-17 10:57:52.820505
EVT001362,anon_83f73c37,product_view,2026-05-18 00:37:38.203080
EVT001363,CUST00152,product_view,2026-08-05 02:03:14.404300
EVT001364,anon_6d60aee6,add_to_cart,2026-07-10 00:55:37.506288
EVT001365,CUST00091,product_view,2026-08-13 00:44:53.969515
EVT001366,CUST00093,page_view,2026-03-23 10:36:26.060589
EVT001367,CUST00022,add_to_cart,2026-07-07 03:21:20.041395
EVT001368,anon_c31ee822,add_to_cart,2026-04-09 14:20:40.535616
EVT001369,CUST00275,checkout_start,2026-04-01 00:58:13.183114
EVT001370,anon_9a27561c,page_view,2026-05-30 19:50:23.797652
EVT001371,anon_c617ffca,add_to_cart,2026-05-05 05:08:25.362900
EVT001372,anon_9644340d,product_view,2026-03-06 07:55:36.354909
EVT001373,anon_c24decae,page_view,2026-05-18 13:03:39.032107
EVT001374,anon_01550299,page_view,2026-03-03 20:52:44.808876
EVT001375,anon_aa751162,checkout_start,2026-05-04 03:57:49.013212
EVT001376,CUST00084,checkout_start,2026-06-23 04:23:13.493507
EVT001377,CUST00022,product_view,2026-04-30 12:41:29.598945
EVT001378,CUST00236,product_view,2026-04-16 18:48:07.196366
EVT001379,CUST00204,add_to_cart,2026-08-12 14:51:32.616700
EVT001380,CUST00005,checkout_start,2026-05-19 16:50:01.601461
EVT001381,CUST00069,checkout_start,2026-05-18 09:16:53.241343
EVT001382,anon_13ce3450,product_view,2026-06-22 17:56:09.802690
EVT001383,CUST00034,page_view,2026-06-18 12:44:53.201771
EVT001384,CUST00124,product_view,2026-07-19 19:11:54.431870
EVT001385,CUST00142,add_to_cart,2026-06-28 11:52:24.897484
EVT001386,CUST00009,page_view,2026-04-19 05:19:14.863409
EVT001387,CUST00063,product_view,2026-03-27 17:05:16.704741
EVT001388,CUST00005,checkout_start,2026-06-09 19:11:23.456718
EVT001389,CUST00183,add_to_cart,2026-06-16 07:25:24.011401
EVT001390,CUST00017,add_to_cart,2026-03-24 05:07:45.632367
EVT001391,CUST00024,page_view,2026-05-16 08:32:15.619700
EVT001392,CUST00157,product_view,2026-04-24 19:51:21.052383
EVT001393,CUST00002,page_view,2026-03-07 20:18:45.699683
EVT001394,anon_c0595ecc,add_to_cart,2026-06-14 10:53:26.570768
EVT001395,anon_5ef39363,checkout_start,2026-04-11 15:42:00.247457
EVT001396,anon_49993aab,add_to_cart,2026-05-15 06:06:05.572950
EVT001397,CUST00215,page_view,2026-02-23 07:16:41.620099
EVT001398,anon_1e72c9b6,checkout_start,2026-05-16 21:52:32.679841
EVT001399,anon_3284e569,page_view,2026-03-05 13:03:02.337801
EVT001400,CUST00049,add_to_cart,2026-03-11 03:20:33.522902
EVT001401,anon_0541f1ed,page_view,2026-08-03 15:21:10.960639
EVT001402,CUST00055,checkout_start,2026-07-11 09:11:43.076154
EVT001403,CUST00097,add_to_cart,2026-03-23 16:47:32.326015
EVT001404,anon_26ad505f,product_view,2026-05-18 14:27:10.466837
EVT001405,anon_351b13c8,page_view,2026-08-02 07:51:13.307875
EVT001406,CUST00054,checkout_start,2026-06-17 08:56:27.127164
EVT001407,CUST00007,product_view,2026-03-28 19:47:45.590006
EVT001408,anon_20b6c3d3,page_view,2026-08-11 18:23:41.837955
EVT001409,CUST00234,add_to_cart,2026-06-08 10:59:48.780678
EVT001410,CUST00142,checkout_start,2026-07-23 13:10:38.192736
EVT001411,CUST00111,product_view,2026-05-31 12:42:41.851265
EVT001412,CUST00255,page_view,2026-06-02 14:37:41.671226
EVT001413,anon_c5b1f6e2,add_to_cart,2026-07-16 20:47:22.119392
EVT001414,CUST00048,checkout_start,2026-05-04 13:49:21.938972
EVT001415,anon_7e6538d4,product_view,2026-04-30 16:57:11.910593
EVT001416,anon_65f2e7cf,add_to_cart,2026-07-14 19:50:27.845384
EVT001417,CUST00162,product_view,2026-07-16 14:41:54.305823
EVT001418,CUST00009,product_view,2026-07-04 04:25:24.794421
EVT001419,CUST00119,page_view,2026-07-12 19:38:47.821370
EVT001420,CUST00063,checkout_start,2026-04-03 00:27:35.022238
EVT001421,CUST00219,add_to_cart,2026-07-09 23:11:04.374696
EVT001422,anon_2dfe9e7b,page_view,2026-05-28 06:15:46.757687
EVT001423,CUST00255,checkout_start,2026-04-19 01:38:07.645901
EVT001424,CUST00192,add_to_cart,2026-04-12 22:44:33.961308
EVT001425,anon_126f8eb2,add_to_cart,2026-08-18 08:28:15.368364
EVT001426,anon_0cb9eed9,product_view,2026-06-25 00:29:16.075250
EVT001427,anon_c26feed6,checkout_start,2026-07-19 05:26:12.194424
EVT001428,CUST00162,page_view,2026-05-21 03:33:46.201857
EVT001429,CUST00212,checkout_start,2026-04-02 15:07:01.031366
EVT001430,anon_c4242386,add_to_cart,2026-03-26 17:59:19.049654
EVT001431,anon_676c4e66,checkout_start,2026-07-23 10:41:36.627383
EVT001432,CUST00105,page_view,2026-06-22 04:33:19.048934
EVT001433,anon_4e9af087,add_to_cart,2026-05-28 02:38:34.749280
EVT001434,anon_3bcf952c,add_to_cart,2026-06-06 18:37:50.864493
EVT001435,anon_0a5137ae,product_view,2026-03-04 18:51:27.070711
EVT001436,CUST00093,product_view,2026-04-14 07:31:04.921852
EVT001437,anon_5774478d,page_view,2026-04-03 02:18:08.364670
EVT001438,anon_f71b3244,page_view,2026-03-09 17:04:22.755109
EVT001439,anon_282b90e2,page_view,2026-04-03 20:17:19.063544
EVT001440,anon_167df574,add_to_cart,2026-07-18 13:06:11.022827
EVT001441,anon_54073328,add_to_cart,2026-08-11 09:03:21.013033
EVT001442,CUST00281,add_to_cart,2026-06-03 23:37:34.787866
EVT001443,CUST00040,product_view,2026-03-09 14:56:26.719395
EVT001444,anon_6ee458c9,checkout_start,2026-07-16 22:23:07.963234
EVT001445,CUST00101,add_to_cart,2026-05-21 15:42:27.762200
EVT001446,CUST00127,checkout_start,2026-08-06 19:25:29.902649
EVT001447,CUST00229,add_to_cart,2026-07-14 15:03:02.686265
EVT001448,CUST00246,page_view,2026-04-22 16:06:13.205486
EVT001449,anon_2e43133b,checkout_start,2026-02-17 17:23:32.705318
EVT001450,CUST00085,product_view,2026-02-20 14:58:12.143535
EVT001451,CUST00258,product_view,2026-04-05 17:53:56.204467
EVT001452,anon_e9b04fd4,product_view,2026-04-19 21:57:51.926204
EVT001453,CUST00195,product_view,2026-05-01 06:19:02.165854
EVT001454,anon_3646fab8,checkout_start,2026-04-18 20:49:48.830924
EVT001455,CUST00078,add_to_cart,2026-04-01 01:16:01.186352
EVT001456,CUST00237,checkout_start,2026-07-29 11:27:59.698391
EVT001457,CUST00192,product_view,2026-08-15 11:22:04.572660
EVT001458,CUST00069,product_view,2026-05-09 17:57:13.425101
EVT001459,CUST00097,page_view,2026-06-21 18:59:54.412491
EVT001460,CUST00256,checkout_start,2026-04-04 18:55:20.146862
EVT001461,CUST00212,product_view,2026-05-18 10:58:56.009111
EVT001462,anon_9e8143e8,checkout_start,2026-05-11 00:22:51.524697
EVT001463,CUST00157,page_view,2026-05-17 08:51:23.872495
EVT001464,CUST00019,page_view,2026-05-08 17:22:47.863228
EVT001465,CUST00289,add_to_cart,2026-07-11 06:05:21.318073
EVT001466,CUST00223,checkout_start,2026-04-05 14:55:39.978734
EVT001467,anon_69f546b0,checkout_start,2026-08-15 00:07:28.615167
EVT001468,CUST00250,checkout_start,2026-06-16 18:27:46.403687
EVT001469,anon_6e948e3f,product_view,2026-05-13 00:29:06.212108
EVT001470,anon_f89136dd,add_to_cart,2026-08-09 15:36:49.326060
EVT001471,CUST00017,checkout_start,2026-06-03 09:59:07.204181
EVT001472,anon_f2944cd2,page_view,2026-03-16 23:06:54.955959
EVT001473,anon_2ba5495e,add_to_cart,2026-06-25 06:04:23.868276
EVT001474,CUST00233,add_to_cart,2026-03-23 03:11:06.297326
EVT001475,CUST00296,add_to_cart,2026-08-09 06:48:53.540130
EVT001476,CUST00047,product_view,2026-03-20 23:43:48.668764
EVT001477,CUST00041,add_to_cart,2026-05-25 22:06:34.064602
EVT001478,anon_acddd953,add_to_cart,2026-05-14 00:32:07.739715
EVT001479,anon_d9664c3d,checkout_start,2026-07-26 21:42:45.683585
EVT001480,anon_a520c1e0,product_view,2026-06-15 05:50:41.479026
EVT001481,CUST00210,page_view,2026-03-22 08:02:22.657334
EVT001482,CUST00293,checkout_start,2026-03-13 22:45:13.185721
EVT001483,anon_fb989ccf,checkout_start,2026-06-29 18:40:29.803023
EVT001484,anon_23d2f8fd,product_view,2026-08-17 05:45:33.890514
EVT001485,anon_9fafd580,page_view,2026-07-28 09:38:15.765330
EVT001486,anon_a46f4b5a,product_view,2026-03-01 03:29:39.938498
EVT001487,CUST00035,product_view,2026-03-31 09:14:19.525751
EVT001488,CUST00147,product_view,2026-06-12 00:04:17.287860
EVT001489,CUST00191,add_to_cart,2026-06-05 11:13:08.523309
EVT001490,anon_319b9ebb,add_to_cart,2026-08-15 10:16:03.691441
EVT001491,CUST00257,page_view,2026-07-08 04:46:39.317211
EVT001492,CUST00108,add_to_cart,2026-04-30 04:59:38.298642
EVT001493,CUST00093,add_to_cart,2026-03-25 03:31:12.813130
EVT001494,CUST00209,product_view,2026-03-27 05:30:31.714114
EVT001495,anon_4e5f72f8,page_view,2026-04-07 09:49:45.818175
EVT001496,anon_38f4fba4,add_to_cart,2026-05-22 02:08:40.300029
EVT001497,CUST00043,product_view,2026-02-18 08:42:53.362798
EVT001498,CUST00032,checkout_start,2026-06-11 16:46:44.896590
EVT001499,CUST00120,product_view,2026-04-26 01:33:19.467530
